,cut_number,y,x
143,1,1757,2607
144,1,1758,2596
145,1,1758,2597
146,1,1758,2598
147,1,1758,2599
148,1,1758,2600
149,1,1758,2601
150,1,1758,2602
151,1,1758,2603
152,1,1758,2604
153,1,1758,2605
154,1,1758,2606
155,1,1758,2607
156,1,1759,2596
157,1,1759,2597
158,1,1759,2598
159,1,1759,2599
160,1,1759,2600
161,1,1759,2601
162,1,1759,2602
163,1,1759,2603
164,1,1759,2604
165,1,1759,2605
166,1,1759,2606
167,1,1759,2607
168,1,1760,2596
169,1,1760,2597
170,1,1760,2598
171,1,1760,2599
172,1,1760,2600
173,1,1760,2601
174,1,1760,2602
175,1,1760,2603
176,1,1760,2604
177,1,1760,2605
178,1,1761,2596
179,1,1761,2597
180,1,1761,2598
181,1,1761,2599
182,1,1761,2600
183,1,1761,2601
184,1,1761,2602
185,1,1761,2603
186,1,1761,2604
187,1,1761,2605
188,1,1762,2598
189,1,1762,2599
190,1,1762,2600
191,1,1762,2601
192,1,1762,2602
193,1,1762,2603
194,1,1762,2604
195,1,1762,2605
196,1,1763,2598
197,1,1763,2599
198,1,1763,2600
199,1,1763,2601
200,1,1763,2602
201,1,1763,2603
202,1,1763,2604
203,1,1763,2605
204,1,1764,2598
205,1,1764,2599
206,1,1764,2600
207,1,1764,2601
208,1,1764,2602
209,1,1764,2603
210,1,1765,2598
211,1,1765,2599
212,1,1765,2600
213,1,1765,2601
214,1,1765,2602
215,1,1765,2603
216,2,1560,3764
217,2,1560,3765
218,2,1560,3766
219,2,1560,3767
220,2,1561,3764
221,2,1561,3765
222,2,1561,3766
223,2,1561,3767
224,2,1562,3762
225,2,1562,3763
226,2,1562,3764
227,2,1562,3765
228,2,1562,3766
229,2,1562,3767
230,2,1562,3768
231,2,1562,3769
232,2,1563,3762
233,2,1563,3763
234,2,1563,3764
235,2,1563,3765
236,2,1563,3766
237,2,1563,3767
238,2,1563,3768
239,2,1563,3769
240,2,1564,3762
241,2,1564,3763
242,2,1564,3764
243,2,1564,3765
244,2,1564,3766
245,2,1564,3767
246,2,1564,3768
247,2,1564,3769
248,2,1565,3762
249,2,1565,3763
250,2,1565,3764
251,2,1565,3765
252,2,1565,3766
253,2,1565,3767
254,2,1565,3768
255,2,1565,3769
256,2,1566,3762
257,2,1566,3763
258,2,1566,3764
259,2,1566,3765
260,2,1566,3766
261,2,1566,3767
262,2,1566,3768
263,2,1566,3769
264,2,1567,3762
265,2,1567,3763
266,2,1567,3764
267,2,1567,3765
268,2,1567,3766
269,2,1567,3767
270,2,1567,3768
271,2,1567,3769
272,2,1568,3764
273,2,1568,3765
274,2,1568,3766
275,2,1568,3767
276,2,1569,3764
277,2,1569,3765
278,2,1569,3766
279,2,1569,3767
280,3,1276,1498
281,3,1276,1499
282,3,1276,1500
283,3,1276,1501
284,3,1277,1498
285,3,1277,1499
286,3,1277,1500
287,3,1277,1501
288,3,1278,1492
289,3,1278,1493
290,3,1278,1494
291,3,1278,1495
292,3,1278,1496
293,3,1278,1497
294,3,1278,1498
295,3,1278,1499
296,3,1278,1500
297,3,1278,1501
298,3,1278,1502
299,3,1278,1503
300,3,1279,1492
301,3,1279,1493
302,3,1279,1494
303,3,1279,1495
304,3,1279,1496
305,3,1279,1497
306,3,1279,1498
307,3,1279,1499
308,3,1279,1500
309,3,1279,1501
310,3,1279,1502
311,3,1279,1503
312,3,1280,1492
313,3,1280,1493
314,3,1280,1494
315,3,1280,1495
316,3,1280,1496
317,3,1280,1497
318,3,1280,1498
319,3,1280,1499
320,3,1280,1500
321,3,1280,1501
322,3,1280,1502
323,3,1280,1503
324,3,1280,1504
325,3,1280,1505
326,3,1281,1492
327,3,1281,1493
328,3,1281,1494
329,3,1281,1495
330,3,1281,1496
331,3,1281,1497
332,3,1281,1498
333,3,1281,1499
334,3,1281,1500
335,3,1281,1501
336,3,1281,1502
337,3,1281,1503
338,3,1281,1504
339,3,1281,1505
340,3,1282,1492
341,3,1282,1493
342,3,1282,1494
343,3,1282,1495
344,3,1282,1496
345,3,1282,1497
346,3,1282,1498
347,3,1282,1499
348,3,1282,1500
349,3,1282,1501
350,3,1282,1502
351,3,1282,1503
352,3,1282,1504
353,3,1282,1505
354,3,1283,1492
355,3,1283,1493
356,3,1283,1494
357,3,1283,1495
358,3,1283,1496
359,3,1283,1497
360,3,1283,1498
361,3,1283,1499
362,3,1283,1500
363,3,1283,1501
364,3,1283,1502
365,3,1283,1503
366,3,1283,1504
367,3,1283,1505
368,3,1284,1492
369,3,1284,1493
370,3,1284,1494
371,3,1284,1495
372,3,1284,1496
373,3,1284,1497
374,3,1284,1498
375,3,1284,1499
376,3,1284,1500
377,3,1284,1501
378,3,1284,1502
379,3,1284,1503
380,3,1284,1504
381,3,1284,1505
382,3,1285,1492
383,3,1285,1493
384,3,1285,1494
385,3,1285,1495
386,3,1285,1496
387,3,1285,1497
388,3,1285,1498
389,3,1285,1499
390,3,1285,1500
391,3,1285,1501
392,3,1285,1502
393,3,1285,1503
394,3,1285,1504
395,3,1285,1505
396,3,1286,1494
397,3,1286,1495
398,3,1286,1496
399,3,1286,1497
400,3,1286,1498
401,3,1286,1499
402,3,1286,1500
403,3,1286,1501
404,3,1286,1502
405,3,1286,1503
406,3,1287,1494
407,3,1287,1495
408,3,1287,1496
409,3,1287,1497
410,3,1287,1498
411,3,1287,1499
412,3,1287,1500
413,3,1287,1501
414,3,1287,1502
415,3,1287,1503
416,4,1750,2598
417,4,1750,2599
418,4,1750,2600
419,4,1750,2601
420,4,1750,2602
421,4,1750,2603
422,4,1750,2604
423,4,1750,2605
424,4,1751,2598
425,4,1751,2599
426,4,1751,2600
427,4,1751,2601
428,4,1751,2602
429,4,1751,2603
430,4,1751,2604
431,4,1751,2605
432,4,1752,2596
433,4,1752,2597
434,4,1752,2598
435,4,1752,2599
436,4,1752,2600
437,4,1752,2601
438,4,1752,2602
439,4,1752,2603
440,4,1752,2604
441,4,1752,2605
442,4,1753,2596
443,4,1753,2597
444,4,1753,2598
445,4,1753,2599
446,4,1753,2600
447,4,1753,2601
448,4,1753,2602
449,4,1753,2603
450,4,1753,2604
451,4,1753,2605
452,4,1754,2596
453,4,1754,2597
454,4,1754,2598
455,4,1754,2599
456,4,1754,2600
457,4,1754,2601
458,4,1754,2602
459,4,1754,2603
460,4,1754,2604
461,4,1754,2605
462,4,1754,2606
463,4,1754,2607
464,4,1755,2596
465,4,1755,2597
466,4,1755,2598
467,4,1755,2599
468,4,1755,2600
469,4,1755,2601
470,4,1755,2602
471,4,1755,2603
472,4,1755,2604
473,4,1755,2605
474,4,1755,2606
475,4,1755,2607
476,4,1756,2596
477,4,1756,2597
478,4,1756,2598
479,4,1756,2599
480,4,1756,2600
481,4,1756,2601
482,4,1756,2602
483,4,1756,2603
484,4,1756,2604
485,4,1756,2605
486,4,1756,2606
487,4,1756,2607
488,4,1757,2596
489,4,1757,2597
490,4,1757,2598
491,4,1757,2599
492,4,1757,2600
493,4,1757,2601
494,4,1757,2602
495,4,1757,2603
496,4,1757,2604
497,4,1757,2605
498,4,1757,2606
499,4,1757,2607
500,4,1758,2596
501,4,1758,2597
502,4,1758,2598
503,4,1758,2599
504,4,1758,2600
505,4,1758,2601
506,4,1758,2602
507,4,1758,2603
508,4,1758,2604
509,4,1758,2605
510,4,1759,2596
511,4,1759,2597
512,4,1759,2598
513,4,1759,2599
514,4,1759,2600
515,4,1759,2601
516,4,1759,2602
517,4,1759,2603
518,4,1759,2604
519,4,1759,2605
520,4,1760,2596
521,4,1760,2597
522,4,1760,2598
523,4,1760,2599
524,4,1760,2600
525,4,1760,2601
526,4,1760,2602
527,4,1760,2603
528,4,1760,2604
529,4,1760,2605
530,4,1761,2596
531,4,1761,2597
532,4,1761,2598
533,4,1761,2599
534,4,1761,2600
535,4,1761,2601
536,4,1761,2602
537,4,1761,2603
538,4,1761,2604
539,4,1761,2605
540,4,1762,2598
541,4,1762,2599
542,4,1762,2600
543,4,1762,2601
544,4,1762,2602
545,4,1762,2603
546,4,1763,2598
547,4,1763,2599
548,4,1763,2600
549,4,1763,2601
550,4,1763,2602
551,4,1763,2603
552,5,1276,1494
553,5,1276,1495
554,5,1276,1496
555,5,1276,1497
556,5,1276,1498
557,5,1276,1499
558,5,1276,1500
559,5,1276,1501
560,5,1276,1502
561,5,1276,1503
562,5,1277,1494
563,5,1277,1495
564,5,1277,1496
565,5,1277,1497
566,5,1277,1498
567,5,1277,1499
568,5,1277,1500
569,5,1277,1501
570,5,1277,1502
571,5,1277,1503
572,5,1278,1492
573,5,1278,1493
574,5,1278,1494
575,5,1278,1495
576,5,1278,1496
577,5,1278,1497
578,5,1278,1498
579,5,1278,1499
580,5,1278,1500
581,5,1278,1501
582,5,1278,1502
583,5,1278,1503
584,5,1278,1504
585,5,1278,1505
586,5,1279,1492
587,5,1279,1493
588,5,1279,1494
589,5,1279,1495
590,5,1279,1496
591,5,1279,1497
592,5,1279,1498
593,5,1279,1499
594,5,1279,1500
595,5,1279,1501
596,5,1279,1502
597,5,1279,1503
598,5,1279,1504
599,5,1279,1505
600,5,1280,1492
601,5,1280,1493
602,5,1280,1494
603,5,1280,1495
604,5,1280,1496
605,5,1280,1497
606,5,1280,1498
607,5,1280,1499
608,5,1280,1500
609,5,1280,1501
610,5,1280,1502
611,5,1280,1503
612,5,1280,1504
613,5,1280,1505
614,5,1281,1492
615,5,1281,1493
616,5,1281,1494
617,5,1281,1495
618,5,1281,1496
619,5,1281,1497
620,5,1281,1498
621,5,1281,1499
622,5,1281,1500
623,5,1281,1501
624,5,1281,1502
625,5,1281,1503
626,5,1281,1504
627,5,1281,1505
628,5,1282,1492
629,5,1282,1493
630,5,1282,1494
631,5,1282,1495
632,5,1282,1496
633,5,1282,1497
634,5,1282,1498
635,5,1282,1499
636,5,1282,1500
637,5,1282,1501
638,5,1282,1502
639,5,1282,1503
640,5,1282,1504
641,5,1282,1505
642,5,1283,1492
643,5,1283,1493
644,5,1283,1494
645,5,1283,1495
646,5,1283,1496
647,5,1283,1497
648,5,1283,1498
649,5,1283,1499
650,5,1283,1500
651,5,1283,1501
652,5,1283,1502
653,5,1283,1503
654,5,1283,1504
655,5,1283,1505
656,5,1284,1492
657,5,1284,1493
658,5,1284,1494
659,5,1284,1495
660,5,1284,1496
661,5,1284,1497
662,5,1284,1498
663,5,1284,1499
664,5,1284,1500
665,5,1284,1501
666,5,1284,1502
667,5,1284,1503
668,5,1284,1504
669,5,1284,1505
670,5,1285,1492
671,5,1285,1493
672,5,1285,1494
673,5,1285,1495
674,5,1285,1496
675,5,1285,1497
676,5,1285,1498
677,5,1285,1499
678,5,1285,1500
679,5,1285,1501
680,5,1285,1502
681,5,1285,1503
682,5,1285,1504
683,5,1285,1505
684,5,1286,1494
685,5,1286,1495
686,5,1286,1496
687,5,1286,1497
688,5,1286,1498
689,5,1286,1499
690,5,1286,1500
691,5,1286,1501
692,5,1286,1502
693,5,1286,1503
694,5,1287,1494
695,5,1287,1495
696,5,1287,1496
697,5,1287,1497
698,5,1287,1498
699,5,1287,1499
700,5,1287,1500
701,5,1287,1501
702,5,1287,1502
703,5,1287,1503
704,5,1288,1496
705,5,1288,1497
706,5,1288,1498
707,5,1288,1499
708,5,1288,1500
709,5,1288,1501
710,5,1288,1502
711,5,1288,1503
712,5,1289,1496
713,5,1289,1497
714,5,1289,1498
715,5,1289,1499
716,5,1289,1500
717,5,1289,1501
718,5,1289,1502
719,5,1289,1503
720,6,1174,2384
721,6,1174,2385
722,6,1174,2386
723,6,1174,2387
724,6,1174,2388
725,6,1174,2389
726,6,1174,2390
727,6,1174,2391
728,6,1174,2392
729,6,1174,2393
730,6,1175,2384
731,6,1175,2385
732,6,1175,2386
733,6,1175,2387
734,6,1175,2388
735,6,1175,2389
736,6,1175,2390
737,6,1175,2391
738,6,1175,2392
739,6,1175,2393
740,6,1176,2384
741,6,1176,2385
742,6,1176,2386
743,6,1176,2387
744,6,1176,2388
745,6,1176,2389
746,6,1176,2390
747,6,1176,2391
748,6,1176,2392
749,6,1176,2393
750,6,1177,2384
751,6,1177,2385
752,6,1177,2386
753,6,1177,2387
754,6,1177,2388
755,6,1177,2389
756,6,1177,2390
757,6,1177,2391
758,6,1177,2392
759,6,1177,2393
760,6,1178,2382
761,6,1178,2383
762,6,1178,2384
763,6,1178,2385
764,6,1178,2386
765,6,1178,2387
766,6,1178,2388
767,6,1178,2389
768,6,1178,2390
769,6,1178,2391
770,6,1178,2392
771,6,1178,2393
772,6,1179,2382
773,6,1179,2383
774,6,1179,2384
775,6,1179,2385
776,6,1179,2386
777,6,1179,2387
778,6,1179,2388
779,6,1179,2389
780,6,1179,2390
781,6,1179,2391
782,6,1179,2392
783,6,1179,2393
784,6,1180,2382
785,6,1180,2383
786,6,1180,2384
787,6,1180,2385
788,6,1180,2386
789,6,1180,2387
790,6,1180,2388
791,6,1180,2389
792,6,1180,2390
793,6,1180,2391
794,6,1180,2392
795,6,1180,2393
796,6,1181,2382
797,6,1181,2383
798,6,1181,2384
799,6,1181,2385
800,6,1181,2386
801,6,1181,2387
802,6,1181,2388
803,6,1181,2389
804,6,1181,2390
805,6,1181,2391
806,6,1181,2392
807,6,1181,2393
808,6,1182,2384
809,6,1182,2385
810,6,1182,2386
811,6,1182,2387
812,6,1182,2388
813,6,1182,2389
814,6,1182,2390
815,6,1182,2391
816,6,1182,2392
817,6,1182,2393
818,6,1183,2384
819,6,1183,2385
820,6,1183,2386
821,6,1183,2387
822,6,1183,2388
823,6,1183,2389
824,6,1183,2390
825,6,1183,2391
826,6,1183,2392
827,6,1183,2393
828,6,1184,2386
829,6,1184,2387
830,6,1184,2388
831,6,1184,2389
832,6,1184,2390
833,6,1184,2391
834,6,1185,2386
835,6,1185,2387
836,6,1185,2388
837,6,1185,2389
838,6,1185,2390
839,6,1185,2391
840,7,1022,2524
841,7,1022,2525
842,7,1022,2526
843,7,1022,2527
844,7,1023,2524
845,7,1023,2525
846,7,1023,2526
847,7,1023,2527
848,7,1024,2524
849,7,1024,2525
850,7,1024,2526
851,7,1024,2527
852,7,1025,2524
853,7,1025,2525
854,7,1025,2526
855,7,1025,2527
856,7,1026,2520
857,7,1026,2521
858,7,1026,2522
859,7,1026,2523
860,7,1026,2524
861,7,1026,2525
862,7,1026,2526
863,7,1026,2527
864,7,1027,2520
865,7,1027,2521
866,7,1027,2522
867,7,1027,2523
868,7,1027,2524
869,7,1027,2525
870,7,1027,2526
871,7,1027,2527
872,7,1028,2520
873,7,1028,2521
874,7,1028,2522
875,7,1028,2523
876,7,1028,2524
877,7,1028,2525
878,7,1028,2526
879,7,1028,2527
880,7,1029,2520
881,7,1029,2521
882,7,1029,2522
883,7,1029,2523
884,7,1029,2524
885,7,1029,2525
886,7,1029,2526
887,7,1029,2527
888,7,1030,2520
889,7,1030,2521
890,7,1030,2522
891,7,1030,2523
892,7,1030,2524
893,7,1030,2525
894,7,1031,2520
895,7,1031,2521
896,7,1031,2522
897,7,1031,2523
898,7,1031,2524
899,7,1031,2525
900,7,1032,2520
901,7,1032,2521
902,7,1032,2522
903,7,1032,2523
904,7,1033,2520
905,7,1033,2521
906,7,1033,2522
907,7,1033,2523
908,7,1034,2516
909,7,1034,2517
910,7,1034,2518
911,7,1034,2519
912,7,1034,2520
913,7,1034,2521
914,7,1034,2522
915,7,1034,2523
916,7,1035,2516
917,7,1035,2517
918,7,1035,2518
919,7,1035,2519
920,7,1035,2520
921,7,1035,2521
922,7,1035,2522
923,7,1035,2523
924,7,1036,2514
925,7,1036,2515
926,7,1036,2516
927,7,1036,2517
928,7,1036,2518
929,7,1036,2519
930,7,1036,2520
931,7,1036,2521
932,7,1037,2514
933,7,1037,2515
934,7,1037,2516
935,7,1037,2517
936,7,1037,2518
937,7,1037,2519
938,7,1037,2520
939,7,1037,2521
940,7,1038,2514
941,7,1038,2515
942,7,1038,2516
943,7,1038,2517
944,7,1038,2518
945,7,1038,2519
946,7,1038,2520
947,7,1038,2521
948,7,1039,2514
949,7,1039,2515
950,7,1039,2516
951,7,1039,2517
952,7,1039,2518
953,7,1039,2519
954,7,1039,2520
955,7,1039,2521
956,7,1040,2512
957,7,1040,2513
958,7,1040,2514
959,7,1040,2515
960,7,1040,2516
961,7,1040,2517
962,7,1040,2518
963,7,1040,2519
964,7,1041,2512
965,7,1041,2513
966,7,1041,2514
967,7,1041,2515
968,7,1041,2516
969,7,1041,2517
970,7,1041,2518
971,7,1041,2519
972,7,1042,2510
973,7,1042,2511
974,7,1042,2512
975,7,1042,2513
976,7,1042,2514
977,7,1042,2515
978,7,1042,2516
979,7,1042,2517
980,7,1042,2518
981,7,1042,2519
982,7,1043,2510
983,7,1043,2511
984,7,1043,2512
985,7,1043,2513
986,7,1043,2514
987,7,1043,2515
988,7,1043,2516
989,7,1043,2517
990,7,1043,2518
991,7,1043,2519
992,7,1044,2510
993,7,1044,2511
994,7,1044,2512
995,7,1044,2513
996,7,1044,2514
997,7,1044,2515
998,7,1044,2516
999,7,1044,2517
1000,7,1044,2518
1001,7,1044,2519
1002,7,1045,2510
1003,7,1045,2511
1004,7,1045,2512
1005,7,1045,2513
1006,7,1045,2514
1007,7,1045,2515
1008,7,1045,2516
1009,7,1045,2517
1010,7,1045,2518
1011,7,1045,2519
1012,7,1046,2508
1013,7,1046,2509
1014,7,1046,2510
1015,7,1046,2511
1016,7,1046,2512
1017,7,1046,2513
1018,7,1046,2514
1019,7,1046,2515
1020,7,1046,2516
1021,7,1046,2517
1022,7,1047,2508
1023,7,1047,2509
1024,7,1047,2510
1025,7,1047,2511
1026,7,1047,2512
1027,7,1047,2513
1028,7,1047,2514
1029,7,1047,2515
1030,7,1047,2516
1031,7,1047,2517
1032,7,1048,2508
1033,7,1048,2509
1034,7,1048,2510
1035,7,1048,2511
1036,7,1048,2512
1037,7,1048,2513
1038,7,1048,2514
1039,7,1048,2515
1040,7,1048,2516
1041,7,1048,2517
1042,7,1049,2508
1043,7,1049,2509
1044,7,1049,2510
1045,7,1049,2511
1046,7,1049,2512
1047,7,1049,2513
1048,7,1049,2514
1049,7,1049,2515
1050,7,1049,2516
1051,7,1049,2517
1052,7,1050,2506
1053,7,1050,2507
1054,7,1050,2508
1055,7,1050,2509
1056,7,1050,2510
1057,7,1050,2511
1058,7,1050,2512
1059,7,1050,2513
1060,7,1051,2506
1061,7,1051,2507
1062,7,1051,2508
1063,7,1051,2509
1064,7,1051,2510
1065,7,1051,2511
1066,7,1051,2512
1067,7,1051,2513
1068,7,1052,2504
1069,7,1052,2505
1070,7,1052,2506
1071,7,1052,2507
1072,7,1052,2508
1073,7,1052,2509
1074,7,1052,2510
1075,7,1052,2511
1076,7,1053,2504
1077,7,1053,2505
1078,7,1053,2506
1079,7,1053,2507
1080,7,1053,2508
1081,7,1053,2509
1082,7,1053,2510
1083,7,1053,2511
1084,7,1054,2502
1085,7,1054,2503
1086,7,1054,2504
1087,7,1054,2505
1088,7,1054,2506
1089,7,1054,2507
1090,7,1054,2508
1091,7,1054,2509
1092,7,1054,2510
1093,7,1054,2511
1094,7,1055,2502
1095,7,1055,2503
1096,7,1055,2504
1097,7,1055,2505
1098,7,1055,2506
1099,7,1055,2507
1100,7,1055,2508
1101,7,1055,2509
1102,7,1055,2510
1103,7,1055,2511
1104,7,1056,2502
1105,7,1056,2503
1106,7,1056,2504
1107,7,1056,2505
1108,7,1056,2506
1109,7,1056,2507
1110,7,1057,2502
1111,7,1057,2503
1112,7,1057,2504
1113,7,1057,2505
1114,7,1057,2506
1115,7,1057,2507
1116,7,1058,2500
1117,7,1058,2501
1118,7,1058,2502
1119,7,1058,2503
1120,7,1058,2504
1121,7,1058,2505
1122,7,1058,2506
1123,7,1058,2507
1124,7,1059,2500
1125,7,1059,2501
1126,7,1059,2502
1127,7,1059,2503
1128,7,1059,2504
1129,7,1059,2505
1130,7,1059,2506
1131,7,1059,2507
1132,7,1060,2498
1133,7,1060,2499
1134,7,1060,2500
1135,7,1060,2501
1136,7,1060,2502
1137,7,1060,2503
1138,7,1060,2504
1139,7,1060,2505
1140,7,1061,2498
1141,7,1061,2499
1142,7,1061,2500
1143,7,1061,2501
1144,7,1061,2502
1145,7,1061,2503
1146,7,1061,2504
1147,7,1061,2505
1148,7,1062,2496
1149,7,1062,2497
1150,7,1062,2498
1151,7,1062,2499
1152,7,1062,2500
1153,7,1062,2501
1154,7,1062,2502
1155,7,1062,2503
1156,7,1062,2504
1157,7,1062,2505
1158,7,1063,2496
1159,7,1063,2497
1160,7,1063,2498
1161,7,1063,2499
1162,7,1063,2500
1163,7,1063,2501
1164,7,1063,2502
1165,7,1063,2503
1166,7,1063,2504
1167,7,1063,2505
1168,7,1064,2496
1169,7,1064,2497
1170,7,1064,2498
1171,7,1064,2499
1172,7,1064,2500
1173,7,1064,2501
1174,7,1064,2502
1175,7,1064,2503
1176,7,1065,2496
1177,7,1065,2497
1178,7,1065,2498
1179,7,1065,2499
1180,7,1065,2500
1181,7,1065,2501
1182,7,1065,2502
1183,7,1065,2503
1184,7,1066,2494
1185,7,1066,2495
1186,7,1066,2496
1187,7,1066,2497
1188,7,1066,2498
1189,7,1066,2499
1190,7,1066,2500
1191,7,1066,2501
1192,7,1067,2494
1193,7,1067,2495
1194,7,1067,2496
1195,7,1067,2497
1196,7,1067,2498
1197,7,1067,2499
1198,7,1067,2500
1199,7,1067,2501
1200,7,1068,2494
1201,7,1068,2495
1202,7,1068,2496
1203,7,1068,2497
1204,7,1068,2498
1205,7,1068,2499
1206,7,1068,2500
1207,7,1068,2501
1208,7,1069,2494
1209,7,1069,2495
1210,7,1069,2496
1211,7,1069,2497
1212,7,1069,2498
1213,7,1069,2499
1214,7,1069,2500
1215,7,1069,2501
1216,8,816,1230
1217,8,816,1231
1218,8,816,1232
1219,8,816,1233
1220,8,816,1234
1221,8,816,1235
1222,8,816,1236
1223,8,816,1237
1224,8,817,1230
1225,8,817,1231
1226,8,817,1232
1227,8,817,1233
1228,8,817,1234
1229,8,817,1235
1230,8,817,1236
1231,8,817,1237
1232,8,818,1228
1233,8,818,1229
1234,8,818,1230
1235,8,818,1231
1236,8,818,1232
1237,8,818,1233
1238,8,818,1234
1239,8,818,1235
1240,8,818,1236
1241,8,818,1237
1242,8,819,1228
1243,8,819,1229
1244,8,819,1230
1245,8,819,1231
1246,8,819,1232
1247,8,819,1233
1248,8,819,1234
1249,8,819,1235
1250,8,819,1236
1251,8,819,1237
1252,8,820,1228
1253,8,820,1229
1254,8,820,1230
1255,8,820,1231
1256,8,820,1232
1257,8,820,1233
1258,8,820,1234
1259,8,820,1235
1260,8,820,1236
1261,8,820,1237
1262,8,821,1228
1263,8,821,1229
1264,8,821,1230
1265,8,821,1231
1266,8,821,1232
1267,8,821,1233
1268,8,821,1234
1269,8,821,1235
1270,8,821,1236
1271,8,821,1237
1272,8,822,1228
1273,8,822,1229
1274,8,822,1230
1275,8,822,1231
1276,8,822,1232
1277,8,822,1233
1278,8,822,1234
1279,8,822,1235
1280,8,822,1236
1281,8,822,1237
1282,8,823,1228
1283,8,823,1229
1284,8,823,1230
1285,8,823,1231
1286,8,823,1232
1287,8,823,1233
1288,8,823,1234
1289,8,823,1235
1290,8,823,1236
1291,8,823,1237
1292,8,824,1228
1293,8,824,1229
1294,8,824,1230
1295,8,824,1231
1296,8,824,1232
1297,8,824,1233
1298,8,824,1234
1299,8,824,1235
1300,8,825,1228
1301,8,825,1229
1302,8,825,1230
1303,8,825,1231
1304,8,825,1232
1305,8,825,1233
1306,8,825,1234
1307,8,825,1235
1308,9,518,2774
1309,9,518,2775
1310,9,518,2776
1311,9,518,2777
1312,9,519,2774
1313,9,519,2775
1314,9,519,2776
1315,9,519,2777
1316,9,520,2774
1317,9,520,2775
1318,9,520,2776
1319,9,520,2777
1320,9,521,2774
1321,9,521,2775
1322,9,521,2776
1323,9,521,2777
1324,10,432,2712
1325,10,432,2713
1326,10,432,2714
1327,10,432,2715
1328,10,432,2716
1329,10,432,2717
1330,10,432,2718
1331,10,432,2719
1332,10,433,2712
1333,10,433,2713
1334,10,433,2714
1335,10,433,2715
1336,10,433,2716
1337,10,433,2717
1338,10,433,2718
1339,10,433,2719
1340,10,434,2712
1341,10,434,2713
1342,10,434,2714
1343,10,434,2715
1344,10,434,2716
1345,10,434,2717
1346,10,434,2718
1347,10,434,2719
1348,10,434,2720
1349,10,434,2721
1350,10,435,2712
1351,10,435,2713
1352,10,435,2714
1353,10,435,2715
1354,10,435,2716
1355,10,435,2717
1356,10,435,2718
1357,10,435,2719
1358,10,435,2720
1359,10,435,2721
1360,10,436,2712
1361,10,436,2713
1362,10,436,2714
1363,10,436,2715
1364,10,436,2716
1365,10,436,2717
1366,10,436,2718
1367,10,436,2719
1368,10,436,2720
1369,10,436,2721
1370,10,437,2712
1371,10,437,2713
1372,10,437,2714
1373,10,437,2715
1374,10,437,2716
1375,10,437,2717
