,cut_number,y,x
125,0,1313,2595
126,0,1313,2596
127,0,1313,2597
128,0,1313,2598
129,0,1313,2599
130,0,1313,2600
131,0,1313,2601
132,0,1314,2584
133,0,1314,2585
134,0,1314,2586
135,0,1314,2587
136,0,1314,2588
137,0,1314,2589
138,0,1314,2590
139,0,1314,2591
140,0,1314,2592
141,0,1314,2593
142,0,1314,2594
143,0,1314,2595
144,0,1314,2596
145,0,1314,2597
146,0,1314,2598
147,0,1314,2599
148,0,1314,2600
149,0,1314,2601
150,0,1315,2584
151,0,1315,2585
152,0,1315,2586
153,0,1315,2587
154,0,1315,2588
155,0,1315,2589
156,0,1315,2590
157,0,1315,2591
158,0,1315,2592
159,0,1315,2593
160,0,1315,2594
161,0,1315,2595
162,0,1315,2596
163,0,1315,2597
164,0,1315,2598
165,0,1315,2599
166,0,1315,2600
167,0,1315,2601
168,0,1316,2584
169,0,1316,2585
170,0,1316,2586
171,0,1316,2587
172,0,1316,2588
173,0,1316,2589
174,0,1316,2590
175,0,1316,2591
176,0,1316,2592
177,0,1316,2593
178,0,1316,2594
179,0,1316,2595
180,0,1316,2596
181,0,1316,2597
182,0,1316,2598
183,0,1316,2599
184,0,1317,2584
185,0,1317,2585
186,0,1317,2586
187,0,1317,2587
188,0,1317,2588
189,0,1317,2589
190,0,1317,2590
191,0,1317,2591
192,0,1317,2592
193,0,1317,2593
194,0,1317,2594
195,0,1317,2595
196,0,1317,2596
197,0,1317,2597
198,0,1317,2598
199,0,1317,2599
200,0,1318,2586
201,0,1318,2587
202,0,1318,2588
203,0,1318,2589
204,0,1318,2590
205,0,1318,2591
206,0,1318,2592
207,0,1318,2593
208,0,1318,2594
209,0,1318,2595
210,0,1318,2596
211,0,1318,2597
212,0,1318,2598
213,0,1318,2599
214,0,1319,2586
215,0,1319,2587
216,0,1319,2588
217,0,1319,2589
218,0,1319,2590
219,0,1319,2591
220,0,1319,2592
221,0,1319,2593
222,0,1319,2594
223,0,1319,2595
224,0,1319,2596
225,0,1319,2597
226,0,1319,2598
227,0,1319,2599
228,0,1320,2588
229,0,1320,2589
230,0,1320,2590
231,0,1320,2591
232,0,1320,2592
233,0,1320,2593
234,0,1320,2594
235,0,1320,2595
236,0,1320,2596
237,0,1320,2597
238,0,1321,2588
239,0,1321,2589
240,0,1321,2590
241,0,1321,2591
242,0,1321,2592
243,0,1321,2593
244,0,1321,2594
245,0,1321,2595
246,0,1321,2596
247,0,1321,2597
248,1,1104,3466
249,1,1104,3467
250,1,1104,3468
251,1,1104,3469
252,1,1104,3470
253,1,1104,3471
254,1,1104,3472
255,1,1104,3473
256,1,1105,3466
257,1,1105,3467
258,1,1105,3468
259,1,1105,3469
260,1,1105,3470
261,1,1105,3471
262,1,1105,3472
263,1,1105,3473
264,1,1106,3466
265,1,1106,3467
266,1,1106,3468
267,1,1106,3469
268,1,1106,3470
269,1,1106,3471
270,1,1106,3472
271,1,1106,3473
272,1,1107,3466
273,1,1107,3467
274,1,1107,3468
275,1,1107,3469
276,1,1107,3470
277,1,1107,3471
278,1,1107,3472
279,1,1107,3473
280,1,1108,3466
281,1,1108,3467
282,1,1108,3468
283,1,1108,3469
284,1,1108,3470
285,1,1108,3471
286,1,1108,3472
287,1,1108,3473
288,1,1109,3466
289,1,1109,3467
290,1,1109,3468
291,1,1109,3469
292,1,1109,3470
293,1,1109,3471
294,1,1109,3472
295,1,1109,3473
296,2,852,1416
297,2,852,1417
298,2,852,1418
299,2,852,1419
300,2,852,1420
301,2,852,1421
302,2,852,1422
303,2,852,1423
304,2,852,1424
305,2,852,1425
306,2,852,1426
307,2,852,1427
308,2,853,1416
309,2,853,1417
310,2,853,1418
311,2,853,1419
312,2,853,1420
313,2,853,1421
314,2,853,1422
315,2,853,1423
316,2,853,1424
317,2,853,1425
318,2,853,1426
319,2,853,1427
320,2,854,1414
321,2,854,1415
322,2,854,1416
323,2,854,1417
324,2,854,1418
325,2,854,1419
326,2,854,1420
327,2,854,1421
328,2,854,1422
329,2,854,1423
330,2,854,1424
331,2,854,1425
332,2,854,1426
333,2,854,1427
334,2,855,1414
335,2,855,1415
336,2,855,1416
337,2,855,1417
338,2,855,1418
339,2,855,1419
340,2,855,1420
341,2,855,1421
342,2,855,1422
343,2,855,1423
344,2,855,1424
345,2,855,1425
346,2,855,1426
347,2,855,1427
348,2,856,1414
349,2,856,1415
350,2,856,1416
351,2,856,1417
352,2,856,1418
353,2,856,1419
354,2,856,1420
355,2,856,1421
356,2,856,1422
357,2,856,1423
358,2,856,1424
359,2,856,1425
360,2,856,1426
361,2,856,1427
362,2,857,1414
363,2,857,1415
364,2,857,1416
365,2,857,1417
366,2,857,1418
367,2,857,1419
368,2,857,1420
369,2,857,1421
370,2,857,1422
371,2,857,1423
372,2,857,1424
373,2,857,1425
374,2,857,1426
375,2,857,1427
376,2,858,1414
377,2,858,1415
378,2,858,1416
379,2,858,1417
380,2,858,1418
381,2,858,1419
382,2,858,1420
383,2,858,1421
384,2,858,1422
385,2,858,1423
386,2,858,1424
387,2,858,1425
388,2,858,1426
389,2,858,1427
390,2,859,1414
391,2,859,1415
392,2,859,1416
393,2,859,1417
394,2,859,1418
395,2,859,1419
396,2,859,1420
397,2,859,1421
398,2,859,1422
399,2,859,1423
400,2,859,1424
401,2,859,1425
402,2,859,1426
403,2,859,1427
404,2,860,1416
405,2,860,1417
406,2,860,1418
407,2,860,1419
408,2,860,1420
409,2,860,1421
410,2,860,1422
411,2,860,1423
412,2,860,1424
413,2,860,1425
414,2,860,1426
415,2,860,1427
416,2,861,1416
417,2,861,1417
418,2,861,1418
419,2,861,1419
420,2,861,1420
421,2,861,1421
422,2,861,1422
423,2,861,1423
424,2,861,1424
425,2,861,1425
426,2,861,1426
427,2,861,1427
428,3,796,2182
429,3,796,2183
430,3,796,2184
431,3,796,2185
432,3,796,2186
433,3,796,2187
434,3,796,2188
435,3,796,2189
436,3,797,2182
437,3,797,2183
438,3,797,2184
439,3,797,2185
440,3,797,2186
441,3,797,2187
442,3,797,2188
443,3,797,2189
444,3,798,2180
445,3,798,2181
446,3,798,2182
447,3,798,2183
448,3,798,2184
449,3,798,2185
450,3,798,2186
451,3,798,2187
452,3,798,2188
453,3,798,2189
454,3,798,2190
455,3,798,2191
456,3,799,2180
457,3,799,2181
458,3,799,2182
459,3,799,2183
460,3,799,2184
461,3,799,2185
462,3,799,2186
463,3,799,2187
464,3,799,2188
465,3,799,2189
466,3,799,2190
467,3,799,2191
468,3,800,2180
469,3,800,2181
470,3,800,2182
471,3,800,2183
472,3,800,2184
473,3,800,2185
474,3,800,2186
475,3,800,2187
476,3,800,2188
477,3,800,2189
478,3,800,2190
479,3,800,2191
480,3,801,2180
481,3,801,2181
482,3,801,2182
483,3,801,2183
484,3,801,2184
485,3,801,2185
486,3,801,2186
487,3,801,2187
488,3,801,2188
489,3,801,2189
490,3,801,2190
491,3,801,2191
492,3,802,2178
493,3,802,2179
494,3,802,2180
495,3,802,2181
496,3,802,2182
497,3,802,2183
498,3,802,2184
499,3,802,2185
500,3,802,2186
501,3,802,2187
502,3,802,2188
503,3,802,2189
504,3,802,2190
505,3,802,2191
506,3,803,2178
507,3,803,2179
508,3,803,2180
509,3,803,2181
510,3,803,2182
511,3,803,2183
512,3,803,2184
513,3,803,2185
514,3,803,2186
515,3,803,2187
516,3,803,2188
517,3,803,2189
518,3,803,2190
519,3,803,2191
520,3,804,2178
521,3,804,2179
522,3,804,2180
523,3,804,2181
524,3,804,2182
525,3,804,2183
526,3,804,2184
527,3,804,2185
528,3,804,2186
529,3,804,2187
530,3,804,2188
531,3,804,2189
532,3,804,2190
533,3,804,2191
534,3,805,2178
535,3,805,2179
536,3,805,2180
537,3,805,2181
538,3,805,2182
539,3,805,2183
540,3,805,2184
541,3,805,2185
542,3,805,2186
543,3,805,2187
544,3,805,2188
545,3,805,2189
546,3,805,2190
547,3,805,2191
548,3,806,2178
549,3,806,2179
550,3,806,2180
551,3,806,2181
552,3,806,2182
553,3,806,2183
554,3,806,2184
555,3,806,2185
556,3,806,2186
557,3,806,2187
558,3,806,2188
559,3,806,2189
560,3,806,2190
561,3,806,2191
562,3,807,2178
563,3,807,2179
564,3,807,2180
565,3,807,2181
566,3,807,2182
567,3,807,2183
568,3,807,2184
569,3,807,2185
570,3,807,2186
571,3,807,2187
572,3,807,2188
573,3,807,2189
574,3,807,2190
575,3,807,2191
576,3,808,2180
577,3,808,2181
578,3,808,2182
579,3,808,2183
580,3,808,2184
581,3,808,2185
582,3,808,2186
583,3,808,2187
584,3,808,2188
585,3,808,2189
586,3,808,2190
587,3,808,2191
588,3,809,2180
589,3,809,2181
590,3,809,2182
591,3,809,2183
592,3,809,2184
593,3,809,2185
594,3,809,2186
595,3,809,2187
596,3,809,2188
597,3,809,2189
598,3,809,2190
599,3,809,2191
600,3,810,2180
601,3,810,2181
602,3,810,2182
603,3,810,2183
604,3,810,2184
605,3,810,2185
606,3,810,2186
607,3,810,2187
608,3,810,2188
609,3,810,2189
610,3,810,2190
611,3,810,2191
612,3,811,2180
613,3,811,2181
614,3,811,2182
615,3,811,2183
616,3,811,2184
617,3,811,2185
618,3,811,2186
619,3,811,2187
620,3,811,2188
621,3,811,2189
622,3,811,2190
623,3,811,2191
624,3,812,2182
625,3,812,2183
626,3,812,2184
627,3,812,2185
628,3,812,2186
629,3,812,2187
630,3,812,2188
631,3,812,2189
632,3,813,2182
633,3,813,2183
634,3,813,2184
635,3,813,2185
636,3,813,2186
637,3,813,2187
638,3,813,2188
639,3,813,2189
640,4,1822,3640
641,4,1822,3641
642,4,1822,3642
643,4,1822,3643
644,4,1823,3640
645,4,1823,3641
646,4,1823,3642
647,4,1823,3643
648,4,1824,3638
649,4,1824,3639
650,4,1824,3640
651,4,1824,3641
652,4,1824,3642
653,4,1824,3643
654,4,1824,3644
655,4,1824,3645
656,4,1825,3638
657,4,1825,3639
658,4,1825,3640
659,4,1825,3641
660,4,1825,3642
661,4,1825,3643
662,4,1825,3644
663,4,1825,3645
664,4,1826,3638
665,4,1826,3639
666,4,1826,3640
667,4,1826,3641
668,4,1826,3642
669,4,1826,3643
670,4,1826,3644
671,4,1826,3645
672,4,1827,3638
673,4,1827,3639
674,4,1827,3640
675,4,1827,3641
676,4,1827,3642
677,4,1827,3643
678,4,1827,3644
679,4,1827,3645
680,4,1828,3638
681,4,1828,3639
682,4,1828,3640
683,4,1828,3641
684,4,1828,3642
685,4,1828,3643
686,4,1828,3644
687,4,1828,3645
688,4,1829,3638
689,4,1829,3639
690,4,1829,3640
691,4,1829,3641
692,4,1829,3642
693,4,1829,3643
694,4,1829,3644
695,4,1829,3645
696,4,1830,3638
697,4,1830,3639
698,4,1830,3640
699,4,1830,3641
700,4,1830,3642
701,4,1830,3643
702,4,1831,3638
703,4,1831,3639
704,4,1831,3640
705,4,1831,3641
706,4,1831,3642
707,4,1831,3643
708,5,1458,1914
709,5,1458,1915
710,5,1458,1916
711,5,1458,1917
712,5,1458,1918
713,5,1458,1919
714,5,1458,1920
715,5,1458,1921
716,5,1459,1914
717,5,1459,1915
718,5,1459,1916
719,5,1459,1917
720,5,1459,1918
721,5,1459,1919
722,5,1459,1920
723,5,1459,1921
724,5,1460,1914
725,5,1460,1915
726,5,1460,1916
727,5,1460,1917
728,5,1460,1918
729,5,1460,1919
730,5,1460,1920
731,5,1460,1921
732,5,1461,1914
733,5,1461,1915
734,5,1461,1916
735,5,1461,1917
736,5,1461,1918
737,5,1461,1919
738,5,1461,1920
739,5,1461,1921
740,5,1462,1916
741,5,1462,1917
742,5,1462,1918
743,5,1462,1919
744,5,1463,1916
745,5,1463,1917
746,5,1463,1918
747,5,1463,1919
748,6,1304,2586
749,6,1304,2587
750,6,1304,2588
751,6,1304,2589
752,6,1304,2590
753,6,1304,2591
754,6,1304,2592
755,6,1304,2593
756,6,1304,2594
757,6,1304,2595
758,6,1305,2586
759,6,1305,2587
760,6,1305,2588
761,6,1305,2589
762,6,1305,2590
763,6,1305,2591
764,6,1305,2592
765,6,1305,2593
766,6,1305,2594
767,6,1305,2595
768,6,1306,2586
769,6,1306,2587
770,6,1306,2588
771,6,1306,2589
772,6,1306,2590
773,6,1306,2591
774,6,1306,2592
775,6,1306,2593
776,6,1306,2594
777,6,1306,2595
778,6,1306,2596
779,6,1306,2597
780,6,1307,2586
781,6,1307,2587
782,6,1307,2588
783,6,1307,2589
784,6,1307,2590
785,6,1307,2591
786,6,1307,2592
787,6,1307,2593
788,6,1307,2594
789,6,1307,2595
790,6,1307,2596
791,6,1307,2597
792,6,1308,2584
793,6,1308,2585
794,6,1308,2586
795,6,1308,2587
796,6,1308,2588
797,6,1308,2589
798,6,1308,2590
799,6,1308,2591
800,6,1308,2592
801,6,1308,2593
802,6,1308,2594
803,6,1308,2595
804,6,1308,2596
805,6,1308,2597
806,6,1308,2598
807,6,1308,2599
808,6,1309,2584
809,6,1309,2585
810,6,1309,2586
811,6,1309,2587
812,6,1309,2588
813,6,1309,2589
814,6,1309,2590
815,6,1309,2591
816,6,1309,2592
817,6,1309,2593
818,6,1309,2594
819,6,1309,2595
820,6,1309,2596
821,6,1309,2597
822,6,1309,2598
823,6,1309,2599
824,6,1310,2584
825,6,1310,2585
826,6,1310,2586
827,6,1310,2587
828,6,1310,2588
829,6,1310,2589
830,6,1310,2590
831,6,1310,2591
832,6,1310,2592
833,6,1310,2593
834,6,1310,2594
835,6,1310,2595
836,6,1310,2596
837,6,1310,2597
838,6,1310,2598
839,6,1310,2599
840,6,1311,2584
841,6,1311,2585
842,6,1311,2586
843,6,1311,2587
844,6,1311,2588
845,6,1311,2589
846,6,1311,2590
847,6,1311,2591
848,6,1311,2592
849,6,1311,2593
850,6,1311,2594
851,6,1311,2595
852,6,1311,2596
853,6,1311,2597
854,6,1311,2598
855,6,1311,2599
856,6,1312,2584
857,6,1312,2585
858,6,1312,2586
859,6,1312,2587
860,6,1312,2588
861,6,1312,2589
862,6,1312,2590
863,6,1312,2591
864,6,1312,2592
865,6,1312,2593
866,6,1312,2594
867,6,1312,2595
868,6,1312,2596
869,6,1312,2597
870,6,1312,2598
871,6,1312,2599
872,6,1313,2584
873,6,1313,2585
874,6,1313,2586
875,6,1313,2587
876,6,1313,2588
877,6,1313,2589
878,6,1313,2590
879,6,1313,2591
880,6,1313,2592
881,6,1313,2593
882,6,1313,2594
883,6,1313,2595
884,6,1313,2596
885,6,1313,2597
886,6,1313,2598
887,6,1313,2599
888,6,1314,2584
889,6,1314,2585
890,6,1314,2586
891,6,1314,2587
892,6,1314,2588
893,6,1314,2589
894,6,1314,2590
895,6,1314,2591
896,6,1314,2592
897,6,1314,2593
898,6,1314,2594
899,6,1314,2595
900,6,1314,2596
901,6,1314,2597
902,6,1314,2598
903,6,1314,2599
904,6,1315,2584
905,6,1315,2585
906,6,1315,2586
907,6,1315,2587
908,6,1315,2588
909,6,1315,2589
910,6,1315,2590
911,6,1315,2591
912,6,1315,2592
913,6,1315,2593
914,6,1315,2594
915,6,1315,2595
916,6,1315,2596
917,6,1315,2597
918,6,1315,2598
919,6,1315,2599
920,6,1316,2584
921,6,1316,2585
922,6,1316,2586
923,6,1316,2587
924,6,1316,2588
925,6,1316,2589
926,6,1316,2590
927,6,1316,2591
928,6,1316,2592
929,6,1316,2593
930,6,1316,2594
931,6,1316,2595
932,6,1316,2596
933,6,1316,2597
934,6,1316,2598
935,6,1316,2599
936,6,1317,2584
937,6,1317,2585
938,6,1317,2586
939,6,1317,2587
940,6,1317,2588
941,6,1317,2589
942,6,1317,2590
943,6,1317,2591
944,6,1317,2592
945,6,1317,2593
946,6,1317,2594
947,6,1317,2595
948,6,1317,2596
949,6,1317,2597
950,6,1317,2598
951,6,1317,2599
952,6,1318,2586
953,6,1318,2587
954,6,1318,2588
955,6,1318,2589
956,6,1318,2590
957,6,1318,2591
958,6,1318,2592
959,6,1318,2593
960,6,1318,2594
961,6,1318,2595
962,6,1318,2596
963,6,1318,2597
964,6,1319,2586
965,6,1319,2587
966,6,1319,2588
967,6,1319,2589
968,6,1319,2590
969,6,1319,2591
970,6,1319,2592
971,6,1319,2593
972,6,1319,2594
973,6,1319,2595
974,6,1319,2596
975,6,1319,2597
976,6,1320,2588
977,6,1320,2589
978,6,1320,2590
979,6,1320,2591
980,6,1320,2592
981,6,1320,2593
982,6,1320,2594
983,6,1320,2595
984,6,1321,2588
985,6,1321,2589
986,6,1321,2590
987,6,1321,2591
988,6,1321,2592
989,6,1321,2593
990,6,1321,2594
991,6,1321,2595
992,7,1102,3470
993,7,1102,3471
994,7,1102,3472
995,7,1102,3473
996,7,1102,3474
997,7,1102,3475
998,7,1103,3470
999,7,1103,3471
1000,7,1103,3472
1001,7,1103,3473
1002,7,1103,3474
1003,7,1103,3475
1004,7,1104,3468
1005,7,1104,3469
1006,7,1104,3470
1007,7,1104,3471
1008,7,1104,3472
1009,7,1104,3473
1010,7,1104,3474
1011,7,1104,3475
1012,7,1105,3468
1013,7,1105,3469
1014,7,1105,3470
1015,7,1105,3471
1016,7,1105,3472
1017,7,1105,3473
1018,7,1105,3474
1019,7,1105,3475
1020,7,1106,3468
1021,7,1106,3469
1022,7,1106,3470
1023,7,1106,3471
1024,7,1106,3472
1025,7,1106,3473
1026,7,1106,3474
1027,7,1106,3475
1028,7,1107,3468
1029,7,1107,3469
1030,7,1107,3470
1031,7,1107,3471
1032,7,1107,3472
1033,7,1107,3473
1034,7,1107,3474
1035,7,1107,3475
1036,7,1108,3468
1037,7,1108,3469
1038,7,1108,3470
1039,7,1108,3471
1040,7,1108,3472
1041,7,1108,3473
1042,7,1108,3474
1043,7,1108,3475
1044,7,1109,3468
1045,7,1109,3469
1046,7,1109,3470
1047,7,1109,3471
1048,7,1109,3472
1049,7,1109,3473
1050,7,1109,3474
1051,7,1109,3475
1052,8,796,2182
1053,8,796,2183
1054,8,796,2184
1055,8,796,2185
1056,8,796,2186
1057,8,796,2187
1058,8,796,2188
1059,8,796,2189
1060,8,796,2190
1061,8,796,2191
1062,8,797,2182
1063,8,797,2183
1064,8,797,2184
1065,8,797,2185
1066,8,797,2186
1067,8,797,2187
1068,8,797,2188
1069,8,797,2189
1070,8,797,2190
1071,8,797,2191
1072,8,798,2180
1073,8,798,2181
1074,8,798,2182
1075,8,798,2183
1076,8,798,2184
1077,8,798,2185
1078,8,798,2186
1079,8,798,2187
1080,8,798,2188
1081,8,798,2189
1082,8,798,2190
1083,8,798,2191
1084,8,798,2192
1085,8,798,2193
1086,8,799,2180
1087,8,799,2181
1088,8,799,2182
1089,8,799,2183
1090,8,799,2184
1091,8,799,2185
1092,8,799,2186
1093,8,799,2187
1094,8,799,2188
1095,8,799,2189
1096,8,799,2190
1097,8,799,2191
1098,8,799,2192
1099,8,799,2193
1100,8,800,2180
1101,8,800,2181
1102,8,800,2182
1103,8,800,2183
1104,8,800,2184
1105,8,800,2185
1106,8,800,2186
1107,8,800,2187
1108,8,800,2188
1109,8,800,2189
1110,8,800,2190
1111,8,800,2191
1112,8,800,2192
1113,8,800,2193
1114,8,801,2180
1115,8,801,2181
1116,8,801,2182
1117,8,801,2183
1118,8,801,2184
1119,8,801,2185
1120,8,801,2186
1121,8,801,2187
1122,8,801,2188
1123,8,801,2189
1124,8,801,2190
1125,8,801,2191
1126,8,801,2192
1127,8,801,2193
1128,8,802,2180
1129,8,802,2181
1130,8,802,2182
1131,8,802,2183
1132,8,802,2184
1133,8,802,2185
1134,8,802,2186
1135,8,802,2187
1136,8,802,2188
1137,8,802,2189
1138,8,802,2190
1139,8,802,2191
1140,8,802,2192
1141,8,802,2193
1142,8,803,2180
1143,8,803,2181
1144,8,803,2182
1145,8,803,2183
1146,8,803,2184
1147,8,803,2185
1148,8,803,2186
1149,8,803,2187
1150,8,803,2188
1151,8,803,2189
1152,8,803,2190
1153,8,803,2191
1154,8,803,2192
1155,8,803,2193
1156,8,804,2180
1157,8,804,2181
1158,8,804,2182
1159,8,804,2183
1160,8,804,2184
1161,8,804,2185
1162,8,804,2186
1163,8,804,2187
1164,8,804,2188
1165,8,804,2189
1166,8,804,2190
1167,8,804,2191
1168,8,804,2192
1169,8,804,2193
1170,8,805,2180
1171,8,805,2181
1172,8,805,2182
1173,8,805,2183
1174,8,805,2184
1175,8,805,2185
1176,8,805,2186
1177,8,805,2187
1178,8,805,2188
1179,8,805,2189
1180,8,805,2190
1181,8,805,2191
1182,8,805,2192
1183,8,805,2193
1184,8,806,2180
1185,8,806,2181
1186,8,806,2182
1187,8,806,2183
1188,8,806,2184
1189,8,806,2185
1190,8,806,2186
1191,8,806,2187
1192,8,806,2188
1193,8,806,2189
1194,8,806,2190
1195,8,806,2191
1196,8,806,2192
1197,8,806,2193
1198,8,807,2180
1199,8,807,2181
1200,8,807,2182
1201,8,807,2183
1202,8,807,2184
1203,8,807,2185
1204,8,807,2186
1205,8,807,2187
1206,8,807,2188
1207,8,807,2189
1208,8,807,2190
1209,8,807,2191
1210,8,807,2192
1211,8,807,2193
1212,8,808,2180
1213,8,808,2181
1214,8,808,2182
1215,8,808,2183
1216,8,808,2184
1217,8,808,2185
1218,8,808,2186
1219,8,808,2187
1220,8,808,2188
1221,8,808,2189
1222,8,808,2190
1223,8,808,2191
1224,8,808,2192
1225,8,808,2193
1226,8,809,2180
1227,8,809,2181
1228,8,809,2182
1229,8,809,2183
1230,8,809,2184
1231,8,809,2185
1232,8,809,2186
1233,8,809,2187
1234,8,809,2188
1235,8,809,2189
1236,8,809,2190
1237,8,809,2191
1238,8,809,2192
1239,8,809,2193
1240,8,810,2182
1241,8,810,2183
1242,8,810,2184
1243,8,810,2185
1244,8,810,2186
1245,8,810,2187
1246,8,810,2188
1247,8,810,2189
1248,8,810,2190
1249,8,810,2191
1250,8,810,2192
1251,8,810,2193
1252,8,811,2182
1253,8,811,2183
1254,8,811,2184
1255,8,811,2185
1256,8,811,2186
1257,8,811,2187
1258,8,811,2188
1259,8,811,2189
1260,8,811,2190
1261,8,811,2191
1262,8,811,2192
1263,8,811,2193
1264,8,812,2184
1265,8,812,2185
1266,8,812,2186
1267,8,812,2187
1268,8,812,2188
1269,8,812,2189
1270,8,812,2190
1271,8,812,2191
1272,8,813,2184
1273,8,813,2185
1274,8,813,2186
1275,8,813,2187
1276,8,813,2188
1277,8,813,2189
1278,8,813,2190
1279,8,813,2191
